id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
823	Khuduts	Худуц	41.96638	47.51297	Southwestern Dargwa	Dargwa	East Caucasian		Southwestern Dargwa	Upper Vurqun	верхневуркунское	Khuduts	худуцкий					Khuduts	sout3261	#ff9900	#ff9900	2025-03-20
824	Khulabarkmakhi	Хулабаркмахи	42.05455	47.45676	Southwestern Dargwa	Dargwa	East Caucasian		Southwestern Dargwa	Sirhwa	сирхинское	Urari	ураринский					Khulabarkmakhi	sout3261	#ff9900	#ff9900	2025-03-20
825	Khurshni	Хуршни	42.14036	47.48966	Southwestern Dargwa	Dargwa	East Caucasian		Southwestern Dargwa	Sirhwa	сирхинское	Ghuladti	гуладтинский					Khurshni	sout3261	#ff9900	#ff9900	2025-03-20
826	Tsugni	Цугни	42.107276	47.400902	Southwestern Dargwa	Dargwa	East Caucasian		Southwestern Dargwa	Sirhwa	сирхинское	Upper Sirhwa	верхнесирхинский					Tsugni	sout3261	#ff9900	#ff9900	2025-03-20
827	Shalasi	Шаласи	42.1314542	47.5305984	Southwestern Dargwa	Dargwa	East Caucasian		Southwestern Dargwa	Sirhwa	сирхинское	Urtsaki	урцакинский					Shalasi	sout3261	#ff9900	#ff9900	2025-03-20
828	Aynikab	Айникаб	42.369307	47.216093	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Aynikab	darg1241	#ff9900	#ff9900	2025-03-20
829	Alikhanmakhi	Алиханмахи	42.33194	47.26602	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Alikhanmakhi	darg1241	#ff9900	#ff9900	2025-03-20
830	Allate	Аллате	42.369057	47.184036	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Allate	darg1241	#ff9900	#ff9900	2025-03-20
831	Amalte	Амалте	42.42457	47.11047	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Amalte	darg1241	#ff9900	#ff9900	2025-03-20
832	Ameterkmakhi	Аметеркмахи	42.33081	47.213539	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Ameterkmakhi	darg1241	#ff9900	#ff9900	2025-03-20
833	Burtanimakhi	Буртанимахи	42.37097	47.14988	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Burtanimakhi	darg1241	#ff9900	#ff9900	2025-03-20
834	Verkhniy Arshi	Верхний Арши	42.40006	47.12529	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Verkhniy Arshi	darg1241	#ff9900	#ff9900	2025-03-20
835	Verkhniy Kamkamakhi	Верхний Камкамахи	42.32265	47.23945	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Verkhniy Kamkamakhi	darg1241	#ff9900	#ff9900	2025-03-20
836	Verkhniy Ubekimakhi	Верхний Убекимахи	42.36823	47.24298	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Verkhniy Ubekimakhi	darg1241	#ff9900	#ff9900	2025-03-20
837	Guladtymakhi	Гуладтымахи	42.34823	47.23927	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Guladtymakhi	darg1241	#ff9900	#ff9900	2025-03-20
838	Gurgumakhi	Гургумахи	42.365716	47.1837551	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Gurgumakhi	darg1241	#ff9900	#ff9900	2025-03-20
839	Inkuchimakhi	Инкучимахи	42.35029	47.17345	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Inkuchimakhi	darg1241	#ff9900	#ff9900	2025-03-20
840	Irgali	Иргали	42.41281	47.13538	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Irgali	darg1241	#ff9900	#ff9900	2025-03-20
841	Karekadani	Карекадани	42.35747	47.13098	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Karekadani	darg1241	#ff9900	#ff9900	2025-03-20
842	Kulibukhna	Кулибухна	42.315839	47.18495	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Kulibukhna	darg1241	#ff9900	#ff9900	2025-03-20
843	Kumamakhi	Кумамахи	42.35849	47.19214	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Kumamakhi	darg1241	#ff9900	#ff9900	2025-03-20
844	Kundurkhe	Кундурхе	42.41424	47.11507	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Kundurkhe	darg1241	#ff9900	#ff9900	2025-03-20
845	Kuppa	Куппа	42.4239	47.1231	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Kuppa	darg1241	#ff9900	#ff9900	2025-03-20
846	Kurkabi	Куркаби	42.34194	47.20056	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Kurkabi	darg1241	#ff9900	#ff9900	2025-03-20
847	Musultemakhi	Мусультемахи	42.362154	47.188584	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Musultemakhi	darg1241	#ff9900	#ff9900	2025-03-20
848	Nizhniy Arshi	Нижний Арши	42.389598	47.141386	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Nizhniy Arshi	darg1241	#ff9900	#ff9900	2025-03-20
849	Nizhniy Ubekimakhi	Нижний Убекимахи	42.392787	47.20548	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Nizhniy Ubekimakhi	darg1241	#ff9900	#ff9900	2025-03-20
850	Novokare	Новокаре	43.6004911	46.9684815	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Novokare	darg1241	#ff9900	#ff9900	2025-03-20
851	Novyy Kostek	Новый Костек	43.3354558	46.8220513	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Novyy Kostek	darg1241	#ff9900	#ff9900	2025-03-20
852	Tarlimakhi	Тарлимахи	42.35587	47.17157	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Tarlimakhi	darg1241	#ff9900	#ff9900	2025-03-20
853	Tashkapur	Ташкапур	42.40805	47.17095	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Tashkapur	darg1241	#ff9900	#ff9900	2025-03-20
854	Tebekmakhi	Тебекмахи	42.3431	47.2072	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Tebekmakhi	darg1241	#ff9900	#ff9900	2025-03-20
855	Telagu	Телагу	42.4448661	47.2878125	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Telagu	darg1241	#ff9900	#ff9900	2025-03-20
856	Khadzhalmakhi	Хаджалмахи	42.4186	47.1817	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Khadzhalmakhi	darg1241	#ff9900	#ff9900	2025-03-20
857	Khadzhalte	Хаджалте	42.381632	47.120099	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Khadzhalte	darg1241	#ff9900	#ff9900	2025-03-20
858	Tsudakhar	Цудахар	42.3425	47.1606	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Tsudakhar	darg1241	#ff9900	#ff9900	2025-03-20
859	Tsukhta	Цухта	42.34352	47.32396	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Tsukhta	darg1241	#ff9900	#ff9900	2025-03-20
860	Chagni	Чагни	42.372986	47.218475	North-Central Dargwa	Dargwa	East Caucasian		Tsudaqar									Chagni	darg1241	#ff9900	#ff9900	2025-03-20
861	Butri	Бутри	42.1791838	47.4283254	North-Central Dargwa	Dargwa	East Caucasian		Usisha-Butri	Usisha-Butri	усиша-бутринское	Butri	бутринский					Butri	darg1241	#ff9900	#ff9900	2025-03-20
862	Geba	Геба	42.21527	47.39266	North-Central Dargwa	Dargwa	East Caucasian		Usisha-Butri	Usisha-Butri	усиша-бутринское	Heba	гибинский					Geba	darg1241	#ff9900	#ff9900	2025-03-20
863	Ginta	Гинта	42.2042	47.4186	North-Central Dargwa	Dargwa	East Caucasian		Usisha-Butri	Usisha-Butri	усиша-бутринское	Hinta	гинтинский					Ginta	darg1241	#ff9900	#ff9900	2025-03-20
864	Zilmukmakhi	Зильмукмахи	42.28483	47.3958	North-Central Dargwa	Dargwa	East Caucasian		Usisha-Butri	Usisha-Butri	усиша-бутринское	Ussalashi	усишинский					Zilmukmakhi	darg1241	#ff9900	#ff9900	2025-03-20
865	Kurkimakhi	Куркимахи	42.2154493	47.4207726	North-Central Dargwa	Dargwa	East Caucasian		Usisha-Butri	Usisha-Butri	усиша-бутринское	Hinta	гинтинский					Kurkimakhi	darg1241	#ff9900	#ff9900	2025-03-20
866	Usisha	Усиша	42.2511	47.3928	North-Central Dargwa	Dargwa	East Caucasian		Usisha-Butri	Usisha-Butri	усиша-бутринское	Ussalashi	усишинский					Usisha	darg1241	#ff9900	#ff9900	2025-03-20
867	Xınalıq	Хыналыг	41.17778	48.12694	Khinalug	Khinalug	East Caucasian		Khinalug									Xınalıq	khin1240	#cccc00	#cccc00	2025-03-20
868	Arakul	Аракул	41.77377	47.21238	Lak	Lak	East Caucasian		Lak	Duqqul	Аракульский							Arakul	lakk1252	#e684e6	#e684e6	2025-03-20
869	Bagikla	Багикла	42.25308	47.13393	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский	Southern Vitskhi	Южновицхинский					Bagikla	lakk1252	#e684e6	#e684e6	2025-03-20
870	Balkhar	Балхар	42.2797	47.2314	Lak	Lak	East Caucasian		Lak	Bartqi	Бартхинский							Balkhar	lakk1252	#e684e6	#e684e6	2025-03-20
871	Burshi	Бурши	42.03161	47.06349	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Burshi	lakk1252	#e684e6	#e684e6	2025-03-20
872	Vachi	Вачи	42.0722	47.2136	Lak	Lak	East Caucasian		Lak	Wachikkul	Вачикулинский							Vachi	lakk1252	#e684e6	#e684e6	2025-03-20
873	Verkhniy Katrukh	Верхний Катрух	41.7468	47.22355	Lak	Lak	East Caucasian		Lak	Duqqul	Аракульский							Verkhniy Katrukh	lakk1252	#e684e6	#e684e6	2025-03-20
874	Viraty	Вираты	42.15675	47.20107	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Viraty	lakk1252	#e684e6	#e684e6	2025-03-20
875	Vikhli	Вихли	42.1269	47.2219	Lak	Lak	East Caucasian		Lak	Wixul	Вихлинский							Vikhli	lakk1252	#e684e6	#e684e6	2025-03-20
876	Govkra	Говкра	42.13254	47.12389	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Govkra	lakk1252	#e684e6	#e684e6	2025-03-20
877	Guymi	Гуйми	42.230357	47.19589	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский							Guymi	lakk1252	#e684e6	#e684e6	2025-03-20
878	Guschi	Гущи	42.15128	47.09368	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Guschi	lakk1252	#e684e6	#e684e6	2025-03-20
879	Inisha	Иниша	42.15031	47.20492	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Inisha	lakk1252	#e684e6	#e684e6	2025-03-20
880	Kamakhal	Камахал	42.227415	46.999859	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Kamakhal	lakk1252	#e684e6	#e684e6	2025-03-20
881	Kamasha	Камаша	42.22886	47.14153	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский	Southern Vitskhi	Южновицхинский					Kamasha	lakk1252	#e684e6	#e684e6	2025-03-20
882	Kani	Кани	42.13937	47.18846	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Kani	lakk1252	#e684e6	#e684e6	2025-03-20
883	Kara	Кара	42.28724	47.17093	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский	Northern Vitskhi	Северновицхинский					Kara	lakk1252	#e684e6	#e684e6	2025-03-20
884	Karasha	Караша	42.2221	47.1772	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский	Southern Vitskhi	Южновицхинский					Karasha	lakk1252	#e684e6	#e684e6	2025-03-20
885	Kaya	Кая	42.0765	47.20219	Lak	Lak	East Caucasian		Lak	Chaymi-Mashiqi	Каялинско-мащихинский							Kaya	lakk1252	#e684e6	#e684e6	2025-03-20
886	Kuba	Куба	42.3247	47.1181	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский	Northern Vitskhi	Северновицхинский					Kuba	lakk1252	#e684e6	#e684e6	2025-03-20
887	Kubra	Кубра	42.14373	47.08175	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Kubra	lakk1252	#e684e6	#e684e6	2025-03-20
888	Kukni	Кукни	42.12819	47.15973	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Kukni	lakk1252	#e684e6	#e684e6	2025-03-20
889	Kuli	Кули	42.0227595	47.2387802	Lak	Lak	East Caucasian		Lak	Wachikkul	Вачикулинский							Kuli	lakk1252	#e684e6	#e684e6	2025-03-20
890	Kulushats	Кулушац	42.1283	47.0983	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Kulushats	lakk1252	#e684e6	#e684e6	2025-03-20
891	Kuma	Кума	42.27304	47.13762	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский	Northern Vitskhi	Северновицхинский					Kuma	lakk1252	#e684e6	#e684e6	2025-03-20
892	Kumukh	Кумух	42.1706	47.1175	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский	Kumukh	Кумухский					Kumukh	lakk1252	#e684e6	#e684e6	2025-03-20
893	Kundakh	Кундах	42.10013	47.09148	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Kundakh	lakk1252	#e684e6	#e684e6	2025-03-20
894	Kundy	Кунды	42.2689	47.1647	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский	Northern Vitskhi	Северновицхинский					Kundy	lakk1252	#e684e6	#e684e6	2025-03-20
895	Kurkli	Куркли	42.2828	47.1283	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский	Northern Vitskhi	Северновицхинский					Kurkli	lakk1252	#e684e6	#e684e6	2025-03-20
896	Kurla	Курла	42.19768	47.18731	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Kurla	lakk1252	#e684e6	#e684e6	2025-03-20
897	Lakhir	Лахир	42.17688	47.17802	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Lakhir	lakk1252	#e684e6	#e684e6	2025-03-20
898	Mukar	Мукар	42.20687	47.02212	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Mukar	lakk1252	#e684e6	#e684e6	2025-03-20
899	Palisma	Палисма	42.22845	47.0162	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Palisma	lakk1252	#e684e6	#e684e6	2025-03-20
900	Sukiyakh	Сукиях	42.12168	47.23611	Lak	Lak	East Caucasian		Lak	Wixul	Вихлинский							Sukiyakh	lakk1252	#e684e6	#e684e6	2025-03-20
901	Sumbatl'	Сумбатль	42.04682	47.21919	Lak	Lak	East Caucasian		Lak	Pervotsovkrin	Первоцовкринский							Sumbatl'	lakk1252	#e684e6	#e684e6	2025-03-20
902	Tulizma	Тулизма	42.115654	47.119069	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Tulizma	lakk1252	#e684e6	#e684e6	2025-03-20
903	Turtsi	Турци	42.18409	47.16817	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Turtsi	lakk1252	#e684e6	#e684e6	2025-03-20
904	Ubra	Убра	42.179776	47.102963	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Ubra	lakk1252	#e684e6	#e684e6	2025-03-20
905	Ulluchara	Уллучара	42.20267	47.27463	Lak	Lak	East Caucasian		Lak	Bartqi	Бартхинский							Ulluchara	lakk1252	#e684e6	#e684e6	2025-03-20
906	Unchukatl'	Унчукатль	42.2208	47.1525	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский	Southern Vitskhi	Южновицхинский					Unchukatl'	lakk1252	#e684e6	#e684e6	2025-03-20
907	Uri	Ури	42.2056	47.0164	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Uri	lakk1252	#e684e6	#e684e6	2025-03-20
908	Khoymi	Хойми	42.09367	47.20822	Lak	Lak	East Caucasian		Lak	Chaymi-Mashiqi	Каялинско-мащихинский							Khoymi	lakk1252	#e684e6	#e684e6	2025-03-20
909	Khoykhi	Хойхи	42.12179	47.18526	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Khoykhi	lakk1252	#e684e6	#e684e6	2025-03-20
910	Khosrekh	Хосрех	41.9939	47.2706	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Khosrekh	lakk1252	#e684e6	#e684e6	2025-03-20
911	Khulisma	Хулисма	42.09299	47.05741	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Khulisma	lakk1252	#e684e6	#e684e6	2025-03-20
912	Khuna	Хуна	42.179791	47.160847	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Khuna	lakk1252	#e684e6	#e684e6	2025-03-20
913	Khuri	Хури	42.170115	47.12522	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Khuri	lakk1252	#e684e6	#e684e6	2025-03-20
914	Khurukra	Хурукра	42.15663	47.13422	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Khurukra	lakk1252	#e684e6	#e684e6	2025-03-20
915	Khurkhi	Хурхи	42.10627	47.12617	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Khurkhi	lakk1252	#e684e6	#e684e6	2025-03-20
916	Khuty	Хуты	42.1875	47.07	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Khuty	lakk1252	#e684e6	#e684e6	2025-03-20
917	Tsovkra 1-ya	Цовкра 1-ая	42.05917	47.27056	Lak	Lak	East Caucasian		Lak	Pervotsovkrin	Первоцовкринский							Tsovkra 1-ya	lakk1252	#e684e6	#e684e6	2025-03-20
918	Tsovkra Vtoraya	Цовкра Вторая	42.03978	47.1526	Lak	Lak	East Caucasian		Lak	Chaymi-Mashiqi	Каялинско-мащихинский							Tsovkra Vtoraya	lakk1252	#e684e6	#e684e6	2025-03-20
919	Tsulikana	Цуликана	42.25834	47.25676	Lak	Lak	East Caucasian		Lak	Bartqi	Бартхинский							Tsulikana	lakk1252	#e684e6	#e684e6	2025-03-20
920	Tsushchar	Цущар	42.0774	47.14038	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Tsushchar	lakk1252	#e684e6	#e684e6	2025-03-20
921	Tsyysha	Цыйша	42.10442	47.22358	Lak	Lak	East Caucasian		Lak	Wixul	Вихлинский							Tsyysha	lakk1252	#e684e6	#e684e6	2025-03-20
922	Chitur	Читур	42.13954	47.10151	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Chitur	lakk1252	#e684e6	#e684e6	2025-03-20
923	Chukna	Чукна	42.30111	47.12009	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский	Northern Vitskhi	Северновицхинский					Chukna	lakk1252	#e684e6	#e684e6	2025-03-20
924	Churtakh	Чуртах	42.11257	47.08687	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Churtakh	lakk1252	#e684e6	#e684e6	2025-03-20
925	Shadni	Шадни	42.192172	47.648927	Lak	Lak	East Caucasian		Lak	Shadun	Шаднинский							Shadni	lakk1252	#e684e6	#e684e6	2025-03-20
926	Shalib	Шалиб	42.09007	46.91826	Lak	Lak	East Caucasian		Lak	Shal	Шалинский							Shalib	lakk1252	#e684e6	#e684e6	2025-03-20
927	Shara	Шара	42.115737	47.135907	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Shara	lakk1252	#e684e6	#e684e6	2025-03-20
928	Shakhuva	Шахува	42.25077	47.1617	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский	Southern Vitskhi	Южновицхинский					Shakhuva	lakk1252	#e684e6	#e684e6	2025-03-20
929	Shovkra	Шовкра	42.14008	47.12741	Lak	Lak	East Caucasian		Lak	Central Lak	Центральнолакский							Shovkra	lakk1252	#e684e6	#e684e6	2025-03-20
930	Shuni	Шуни	42.19414	47.17229	Lak	Lak	East Caucasian		Lak	Witsqi	Вицхинский	Southern Vitskhi	Южновицхинский					Shuni	lakk1252	#e684e6	#e684e6	2025-03-20
